sales_order_id,customer_id,order_date,quantity,total_price,payment_status,shipping_address,description,created_at,car_id,salesman_id
SO54991,CUST24514,2025-01-08T15:01:40,8,955.26,Paid,"45168 Donald Plaza Apt. 434
Mcclainchester, NH 97243",Number event all animal subject soldier rock.,2025-01-02T18:06:56,FP07191,salesman_7808
SO69411,CUST13159,2025-01-12T02:40:57,28,781.28,Paid,"4820 Angela Keys Suite 133
North Ashleyfurt, KY 35691",Camera time arrive prove though.,2025-01-06T02:45:14,oX69161,salesman_4233
SO20626,CUST61629,2025-01-02T23:54:19,52,551.55,Paid,"262 Perez Underpass Apt. 072
Maryport, GA 23756",Explain garden standard appear anyone color series.,2025-01-16T15:04:29,jg16767,salesman_5517
SO11139,CUST56615,2025-01-11T23:29:43,81,397.56,Pending,"55451 George Locks Apt. 122
Port Laura, CT 68822",Actually popular left go.,2025-01-08T12:25:38,eg76118,salesman_9945
SO97228,CUST48269,2025-01-06T08:47:45,61,94.12,Failed,"205 Robertson Junctions
Millerside, PA 20300",Just should official.,2025-01-14T07:05:11,Jo85097,salesman_9767
SO59840,CUST58532,2025-01-07T18:00:02,40,973.61,Failed,"34583 Paul Centers
Myersburgh, PA 61054",Region agent page product film garden.,2025-01-06T22:03:16,Jz05498,salesman_4465
SO32150,CUST27852,2025-01-09T18:46:37,19,546.12,Pending,"909 Ayers Port
Davidport, PR 92430",Heart on community miss education allow.,2025-01-11T12:34:55,ya18625,salesman_3987
SO20230,CUST17218,2025-01-15T09:59:06,32,190.18,Failed,"69494 Wilson Trafficway
Davidview, VI 71170",Compare five give music now former real.,2025-01-10T21:37:57,ZW00207,salesman_4914
SO80087,CUST64251,2025-01-11T07:14:39,91,86.39,Pending,"Unit 6346 Box 9234
DPO AP 46531",Sport street thought environmental source.,2025-01-01T23:16:11,zm12051,salesman_8514
SO67005,CUST07792,2025-01-09T07:38:02,60,880.56,Pending,"52166 Smith Fall
Bowmanmouth, PW 33058",Line try bar move message.,2025-01-09T00:33:20,kL92532,salesman_0476
SO13734,CUST04219,2025-01-08T13:49:58,94,159.18,Pending,"0589 Samuel Views Apt. 690
South Jessica, ID 10836",Throw factor week particularly.,2025-01-14T04:35:17,Lb70832,salesman_9945
SO32752,CUST56487,2025-01-07T18:10:36,57,772.36,Paid,"28765 Jasmine Island
Bondstad, NH 37743",Suggest political environment find particularly specific Democrat plan.,2025-01-03T05:10:44,Jo85097,salesman_5517
SO91491,CUST43212,2025-01-10T22:17:34,2,72.14,Failed,"996 Julia Harbor
East Frankmouth, AL 05345",Nearly capital peace begin physical senior south.,2025-01-15T16:45:28,sM58523,salesman_4987
SO70059,CUST32809,2025-01-09T04:50:49,49,524.94,Pending,"345 Sharon Stream Suite 652
Kristamouth, DC 41512",Center station choose to something letter ability.,2025-01-01T20:14:44,ft62073,salesman_4050
SO34449,CUST77381,2025-01-18T08:06:57,37,661.02,Failed,"36593 Amy Hill Suite 401
East Rita, AK 27160",Field door president mouth personal.,2025-01-06T12:03:31,Pl20131,salesman_8355
SO77769,CUST10244,2025-01-12T08:59:35,74,808.79,Paid,"550 Savannah Oval
Clarkhaven, AL 28985",Rise car standard blue specific.,2025-01-18T11:43:38,aq53930,salesman_9214
SO97203,CUST02641,2025-01-03T06:13:48,48,390.66,Paid,"71981 David Roads
Ericaville, MA 38352",Summer believe course go special age program positive.,2025-01-11T06:29:04,Fm27915,salesman_4850
SO15629,CUST35631,2025-01-04T20:20:46,53,199.28,Paid,"553 Hunt Inlet Apt. 138
New Brandonberg, MD 28885",Goal something serve them arrive.,2025-01-14T12:11:11,CU95916,salesman_8832
SO94436,CUST97228,2025-01-03T01:59:24,74,171.15,Pending,"5066 Ayers Common
South Jillton, UT 90782",Us pick stand news detail foreign whole.,2025-01-06T00:20:16,pD49674,salesman_5431
SO89644,CUST68034,2025-01-06T14:16:58,15,332.42,Failed,"9822 John Creek
Shannonside, UT 96052",This seem give phone board space.,2025-01-03T00:08:32,Dc92952,salesman_2397
SO35648,CUST77159,2025-01-03T07:57:16,20,175.56,Paid,"66800 Daniel Track
Fisherfort, NC 75094",Assume task field game by ten.,2025-01-03T16:05:15,JQ15363,salesman_2127
SO21319,CUST45745,2025-01-18T09:42:55,36,338.55,Paid,"0138 Lewis Ranch Apt. 381
Brookschester, MP 70224",Might modern so arm.,2025-01-12T09:18:09,VL49742,salesman_2540
SO40638,CUST56431,2025-01-02T23:25:21,94,436.65,Paid,"902 Larson Burgs
North Anthony, SD 57643",Mind policy fast entire nature newspaper great.,2025-01-10T04:36:37,Zi90640,salesman_0622
SO17748,CUST25982,2025-01-09T11:18:46,81,281.01,Pending,"489 Dixon Crest Apt. 164
Lake Melanie, CA 50630",Serious main continue more.,2025-01-03T11:59:06,qz85619,salesman_5431
SO32754,CUST83371,2025-01-07T12:37:12,53,282.29,Pending,"151 Lynch Parkways
Madisonhaven, OR 08163",Pretty anything daughter consumer focus.,2025-01-16T17:29:47,OB74530,salesman_0622
SO22231,CUST12342,2025-01-17T07:36:05,31,790.41,Paid,"69363 White Freeway
Port Stephanie, NM 58513",Individual product science.,2025-01-13T05:30:49,uW08251,salesman_4050
SO91974,CUST35979,2025-01-16T02:11:56,70,838.89,Failed,"71286 Walker Extension Apt. 403
Andreaburgh, RI 11746",Girl seat month family clearly hit.,2025-01-10T12:19:15,Sr40543,salesman_4113
SO88633,CUST29633,2025-01-12T08:52:39,73,528.16,Failed,"USNS Duran
FPO AE 49454",Executive politics why only Democrat.,2025-01-03T01:47:34,fs77100,salesman_0476
SO30911,CUST30010,2025-01-06T23:51:24,68,174.48,Failed,"51963 Wright Estates
Jeremymouth, MH 43238",Well candidate by always.,2025-01-11T15:46:31,Gj63989,salesman_7452
SO51652,CUST85613,2025-01-15T21:07:22,26,525.12,Pending,"Unit 4784 Box 1414
DPO AP 19891",Floor through call enter almost media.,2025-01-01T12:31:02,Zi90640,salesman_7452
SO60326,CUST25282,2025-01-09T13:13:56,76,389.86,Failed,"65557 Brown Burgs
New Keith, NH 04887",Property heavy until yourself worry cut.,2025-01-01T12:43:31,ir00434,salesman_5217
SO71231,CUST59933,2025-01-03T23:50:48,20,852.34,Paid,"Unit 4476 Box 5451
DPO AA 73423",Great animal by past.,2025-01-08T22:45:07,TR65255,salesman_0476
SO67449,CUST27492,2025-01-01T18:50:08,37,613.13,Pending,"207 James Stravenue
Lake Bridgetside, GA 53178",Decision spring score parent bag today.,2025-01-03T10:09:04,Cl78478,salesman_4987
SO89547,CUST05122,2025-01-07T04:53:06,4,655.5,Paid,"PSC 8000, Box 9850
APO AP 93902",Picture interview human air list matter.,2025-01-14T12:15:07,yr96400,salesman_4555
SO92504,CUST98059,2025-01-06T12:38:51,16,836.09,Failed,"1369 Parker Center Suite 230
Lake Nicholasland, MS 77423",Relate smile campaign.,2025-01-01T07:06:10,Em99487,salesman_0421
SO23660,CUST65605,2025-01-06T23:35:34,18,855.63,Paid,"81124 Cooley Stream
East Mariatown, TX 44316",Little two home total no like.,2025-01-08T17:26:26,EC03788,salesman_9082
SO38001,CUST93547,2025-01-07T17:25:39,55,146.38,Pending,"6122 Castillo Union Apt. 523
Lake Daltonport, SD 03372",Since particularly natural.,2025-01-16T14:24:43,wO25322,salesman_4115
SO44971,CUST45883,2025-01-07T07:35:39,85,521.55,Pending,"160 Danny Spring Apt. 540
West Allisonbury, WI 31162",Student manage degree ten can thing.,2025-01-13T11:08:32,qY58108,salesman_6841
SO88231,CUST83999,2025-01-04T09:44:44,74,614.58,Failed,"901 Jessica Stream
East Shellyside, KY 72538",Market debate alone memory.,2025-01-05T18:08:22,NJ21744,salesman_4050
SO03428,CUST45315,2025-01-11T21:28:00,48,287.2,Failed,"28487 Adam Mission
Stephaniemouth, TN 76717",Mr ground tonight personal them beat college.,2025-01-06T00:17:21,Gy63803,salesman_0394
SO20375,CUST14231,2025-01-12T13:42:53,66,149.19,Failed,"322 Tony Garden
Garciafurt, MI 15608",Catch could pick east story beat tough.,2025-01-14T03:37:06,kk46550,salesman_5843
SO53016,CUST25193,2025-01-12T01:58:01,35,800.99,Paid,"17171 Amanda Prairie
New Andrew, DE 68714",Mind seek watch professional close.,2025-01-12T17:09:27,Cf49963,salesman_9082
SO47678,CUST91813,2025-01-09T13:48:42,6,110.33,Failed,"40893 Patel Circle Suite 772
South Brandonbury, AS 30585",Move under perform how continue significant officer.,2025-01-11T10:29:38,VL49742,salesman_7452
SO26236,CUST39670,2025-01-16T22:57:20,2,318.28,Failed,"42811 Alyssa Port
Jerryhaven, MD 50037",Suggest red improve head road education.,2025-01-11T16:58:03,Wq43757,salesman_1433
SO51129,CUST26046,2025-01-04T18:00:59,4,693.23,Pending,"374 Taylor Run
Port Mikayla, VA 66546",Various not young product.,2025-01-06T09:09:45,dC13333,salesman_0604
SO17776,CUST90071,2025-01-01T02:32:56,80,155.04,Failed,"Unit 2880 Box 6270
DPO AP 71379",Reduce hospital what lead body last whom sell.,2025-01-10T08:46:47,qx79828,salesman_2397
SO99020,CUST79370,2025-01-15T17:37:35,11,73.83,Pending,"69167 Caldwell Hills Apt. 202
South Shannon, MN 66540",Relate toward front my create politics it.,2025-01-15T18:23:28,qe71098,salesman_5108
SO13203,CUST80692,2025-01-04T04:46:14,10,122.61,Paid,"015 John Squares Apt. 297
East Elizabethstad, MT 64706",Claim not film with record.,2025-01-02T15:11:30,NJ46904,salesman_7808
SO11068,CUST26809,2025-01-11T17:55:30,83,421.22,Failed,"USNV Smith
FPO AA 27757",Keep executive peace assume.,2025-01-05T16:24:53,NM95398,salesman_5431
SO22804,CUST15043,2025-01-15T08:58:05,57,440.26,Paid,"104 Thomas Camp Suite 542
Woodchester, AL 05072",Past however decision fill smile.,2025-01-13T15:37:28,Ck51231,salesman_4850
SO84406,CUST00226,2025-01-01T18:17:33,85,846.78,Failed,"74277 Chapman Lock Suite 202
Codyberg, AL 63460",Anything approach industry activity education science.,2025-01-17T22:52:32,EJ89106,salesman_9945
SO63922,CUST20635,2025-01-08T09:25:46,30,311.51,Pending,"7847 Clark Parkways Suite 899
Jeffreyside, MD 10766",Sell receive car information.,2025-01-10T12:29:26,Jz05498,salesman_3895
SO47026,CUST37216,2025-01-14T17:26:53,29,769.75,Failed,"3202 Allen Club Suite 317
Port Margaretfurt, IA 81021",Skill feel law family contain attack.,2025-01-17T23:08:11,Ya52368,salesman_4147
SO94282,CUST93488,2025-01-17T13:28:55,28,192.69,Paid,"01097 Ronald Ridge Suite 306
Ashleyburgh, VI 06944",Left picture week yourself everybody.,2025-01-02T11:27:47,zw76292,salesman_5217
SO83656,CUST09012,2025-01-13T02:28:17,31,201.41,Paid,"93112 Michele Harbor
Nelsonbury, KS 81422",Will half player think cup.,2025-01-01T00:14:23,AC49600,salesman_8514
SO07494,CUST83989,2025-01-14T12:12:07,63,818.1,Paid,"370 Jennifer Fords
Port Barbarahaven, MN 38696",However individual produce grow.,2025-01-03T07:02:54,Ef80009,salesman_7503
SO00193,CUST65388,2025-01-11T09:08:50,17,159.57,Paid,"2127 Maria Greens
Jamestown, VA 67406",Smile both shoulder hear money establish.,2025-01-02T10:34:52,XW34113,salesman_4987
SO41970,CUST56178,2025-01-18T08:10:44,80,99.5,Pending,"537 Natalie Points Suite 617
Parkstad, MO 90760",Hard she occur science soldier wife.,2025-01-02T18:56:55,aR92865,salesman_5189
SO71076,CUST85571,2025-01-11T21:58:09,51,227.2,Failed,"10016 Judy Road Suite 056
Johnsonchester, FM 25815",Avoid none would social newspaper campaign Democrat.,2025-01-03T10:00:23,Pe16617,salesman_9662
SO37750,CUST60247,2025-01-16T02:44:27,75,983.13,Paid,"8067 Alexis Courts
New Douglasborough, AZ 03035",Customer loss each event.,2025-01-11T10:57:40,yy13521,salesman_2365
SO91780,CUST52168,2025-01-03T11:55:54,11,192.2,Paid,"2647 Rivera Way
Dillonborough, NH 50685",Blue sort full.,2025-01-15T03:01:21,uE20324,salesman_4115
SO34118,CUST94131,2025-01-14T21:33:37,93,391.63,Failed,"8042 Sims Loop
Martinville, MT 46299",Occur like deep serious.,2025-01-13T07:09:41,sW86310,salesman_4147
SO69176,CUST39632,2025-01-04T11:13:24,10,479.58,Failed,"132 Smith Walks
New Martinborough, LA 25399",Provide newspaper buy phone reduce meet young.,2025-01-07T17:17:17,KA27827,salesman_9214
SO92032,CUST96823,2025-01-05T01:19:28,93,45.58,Pending,"3963 Kara Glen
North Zachary, OH 95359",Wife lead return five century.,2025-01-05T16:45:54,nL29092,salesman_4050
SO37096,CUST57331,2025-01-16T02:08:54,17,390.36,Pending,"3329 Perez Station
Fredside, WV 65667",Somebody left build benefit.,2025-01-12T01:54:52,rm13453,salesman_0505
SO27964,CUST98266,2025-01-07T21:11:30,85,871.14,Failed,"8837 Miller Terrace Suite 694
North Cathy, NJ 17291",Bit sign other toward military certainly.,2025-01-16T06:44:53,wY47453,salesman_3560
SO32814,CUST45133,2025-01-13T16:28:31,55,960.74,Pending,"Unit 1559 Box 3453
DPO AP 65295",Season hard bill design word.,2025-01-04T13:53:26,qY58108,salesman_4147
SO76476,CUST35869,2025-01-15T18:49:59,14,529.9,Failed,"9050 Gail Stream Apt. 207
Wilkinsonborough, VI 46029",Common meet oil risk traditional baby.,2025-01-16T22:08:47,qC43107,salesman_8514
SO72527,CUST10812,2025-01-02T14:35:51,49,676.45,Pending,"7758 Price Way Suite 596
Port Melissaside, NH 13188",Center once which expect assume newspaper.,2025-01-10T15:32:14,jj19759,salesman_4987
SO06998,CUST48688,2025-01-15T00:50:42,81,281.61,Failed,"39327 Farrell Fork Apt. 830
Phelpschester, MT 33670",Bank four recently history.,2025-01-07T01:22:13,Gy63803,salesman_0265
SO28090,CUST93037,2025-01-07T22:20:52,81,156.72,Paid,"3518 Hill Estates Apt. 970
West Brian, MD 99243",Rather political run without side perhaps city.,2025-01-09T12:08:20,kl63883,salesman_5819
SO31260,CUST42764,2025-01-12T21:31:20,89,12.37,Pending,"511 Smith Union
Scottchester, RI 23663",Identify over quality.,2025-01-13T19:25:06,ir00434,salesman_8832
SO61194,CUST11829,2025-01-12T05:16:08,21,514.99,Failed,"4193 Rice Rapid Apt. 751
Lake Kevin, CO 67339",Trouble important year hard positive fast difficult me.,2025-01-03T07:25:09,Mk30364,salesman_0622
SO62757,CUST37558,2025-01-18T03:36:50,54,267.73,Failed,"769 Christine Lane
Davidview, TN 90407",Answer himself degree course low.,2025-01-17T16:01:50,OM61239,salesman_2939
SO41545,CUST87828,2025-01-12T16:41:09,67,863.3,Pending,"90702 Marquez Cliff
Reeseside, VI 87633",Campaign interview American understand clear financial.,2025-01-17T03:02:49,fA14821,salesman_0505
SO92790,CUST37776,2025-01-02T18:08:11,23,315.43,Failed,"102 Christian Valley Suite 276
South David, CA 17562",Work always true small eye draw support.,2025-01-13T09:51:21,ci84698,salesman_5431
SO38241,CUST65085,2025-01-15T08:01:51,49,166.07,Failed,"257 Mary Haven
West Ricky, CT 29438",Force speak better raise together able.,2025-01-06T13:36:48,sR77182,salesman_6662
SO00687,CUST80021,2025-01-02T05:35:22,84,460.27,Failed,"USCGC Romero
FPO AE 77617",Some peace set add heavy opportunity.,2025-01-06T08:21:20,pi57551,salesman_9662
SO17072,CUST17013,2025-01-09T08:29:38,82,284.4,Paid,"Unit 4880 Box 6165
DPO AP 79800",List social use Mr.,2025-01-12T17:38:43,NJ46904,salesman_6662
SO52263,CUST15314,2025-01-06T18:35:29,70,610.91,Paid,"709 Mark Way Suite 679
Monicaview, GA 45547",Detail particularly after wait whose style they.,2025-01-04T09:47:40,nt42840,salesman_8835
SO76951,CUST82248,2025-01-03T16:43:36,7,711.18,Failed,"2964 Jeremy Glens Suite 910
Andrewview, UT 23779",Sing training garden fill relate.,2025-01-01T03:28:17,Hc18462,salesman_4465
SO67389,CUST56760,2025-01-08T09:20:12,93,215.89,Paid,"444 Taylor Lodge
West Rachelland, VI 08065",Play western general.,2025-01-15T16:27:00,Fm27915,salesman_0421
SO45159,CUST11715,2025-01-02T05:15:21,30,20.29,Failed,"950 Smith Course
Lake Sherry, MD 21819",Entire wall travel memory cup.,2025-01-01T17:57:38,KN88097,salesman_3613
SO43256,CUST34503,2025-01-09T23:16:53,85,389.92,Paid,"80968 Desiree Heights
Jeffreyton, CT 01349",Seek deep game until.,2025-01-09T22:37:01,hO04271,salesman_0265
SO42032,CUST65654,2025-01-13T15:47:51,65,838.49,Paid,"396 Trujillo Lakes Apt. 702
Lake Hollyview, SD 39395",Born design sing.,2025-01-01T02:24:13,Xf98012,salesman_3581
SO08668,CUST37718,2025-01-14T05:48:46,42,587.91,Failed,"599 Janet Club Suite 975
East Albertburgh, WA 54998",Control hotel quickly board decade author.,2025-01-12T08:45:41,XT82848,salesman_0505
SO84551,CUST60250,2025-01-08T20:25:17,16,707.17,Pending,"047 Phillips Harbors
Andrewview, KY 77171",Yard until for food.,2025-01-12T04:03:48,kl63883,salesman_4233
SO95030,CUST57508,2025-01-04T11:37:06,90,804.85,Pending,"79068 Jones Garden
Port Timothy, AK 16298",Tax focus over black page town store admit.,2025-01-03T21:19:23,kT87419,salesman_8514
SO78398,CUST99477,2025-01-06T14:43:19,96,890.22,Pending,"189 Matthew Cove
Port Sharonborough, WA 34661",Ready fly glass civil.,2025-01-16T00:56:22,ow30585,salesman_5217
SO37649,CUST17801,2025-01-10T19:30:11,63,281.87,Failed,"4345 Reyes Mountains
Brandyside, WV 95613",Brother get age age young sort.,2025-01-08T00:35:59,ts28217,salesman_2541
SO09683,CUST95906,2025-01-16T08:54:26,84,11.2,Failed,"233 Cindy Street
West Matthewside, RI 33767",Really keep top her.,2025-01-10T01:30:20,Tk87124,salesman_4115
SO00975,CUST62472,2025-01-01T15:06:10,49,904.16,Paid,"33030 Joseph Ford
Scottside, CT 72422",Church discuss assume interesting really wind question.,2025-01-09T06:48:31,CP49369,salesman_7557
SO76343,CUST12463,2025-01-07T13:33:31,78,284.72,Paid,"8341 Golden Mountain
Bridgesfurt, ME 36061",Executive picture use those.,2025-01-05T07:35:10,dI83417,salesman_4987
SO61861,CUST47524,2025-01-06T09:25:38,14,707.07,Pending,"792 Hines Islands Apt. 660
Port Lisastad, NE 29433",Party type watch.,2025-01-07T14:01:24,no53642,salesman_5517
SO15544,CUST00815,2025-01-17T22:12:57,56,850.21,Failed,"198 Taylor Stravenue
South Robert, NY 60638",Fall Democrat why happy fire foot pattern.,2025-01-10T04:34:04,CE21780,salesman_2939
SO25974,CUST84039,2025-01-07T08:09:21,93,361.49,Failed,"81126 Fowler Mission Apt. 870
South Jeffrey, CA 20664",Lead she least establish.,2025-01-07T21:17:37,Ro99394,salesman_3678
SO85734,CUST80799,2025-01-06T19:39:05,12,585.2,Paid,"95480 Eric Fall
Port Andrea, OR 60707",He management name where.,2025-01-01T08:48:51,no53642,salesman_0476
SO67175,CUST30778,2025-01-02T16:22:05,75,904.97,Paid,"274 Steven Union Apt. 244
North Mollyville, MO 25653",Author back identify walk drop miss.,2025-01-13T09:48:52,ir00434,salesman_0476
SO24398,CUST63780,2025-01-13T16:29:02,17,272.72,Failed,"53296 Justin Forges
Hooverburgh, MT 93577",Go myself radio family everybody message.,2025-01-01T22:01:59,wu55333,salesman_4987
SO22873,CUST61799,2025-01-05T01:50:30,89,275.63,Paid,"3211 Jessica Route
Bradleymouth, CO 45742",Very consumer boy.,2025-01-04T01:07:55,ic27261,salesman_0622
SO15287,CUST97902,2025-01-05T23:27:26,82,211.98,Paid,"9993 Higgins Streets
Lopezshire, NE 70220",Believe side method score after.,2025-01-01T09:09:04,gU30493,salesman_1817
SO16410,CUST46767,2025-01-10T04:46:00,59,990.09,Pending,"0529 Herrera Hills
North Meganburgh, NM 86309",Present image school.,2025-01-05T15:09:30,Xf98012,salesman_4050
SO29770,CUST02841,2025-01-05T15:43:36,63,844.3,Pending,"61165 Shawn Freeway Suite 422
Tracystad, IN 25534",Morning heavy occur model.,2025-01-08T01:09:23,uE20324,salesman_3560
SO93265,CUST15781,2025-01-12T02:41:57,25,35.95,Failed,"783 Berger Knolls Suite 079
East Jaimeland, RI 01153",Indeed new budget already.,2025-01-17T23:55:07,EC03788,salesman_4555
SO53129,CUST65836,2025-01-15T23:35:35,31,53.06,Pending,"6909 Stephanie Orchard Suite 469
Frankmouth, FL 68049",Heart in capital time.,2025-01-07T08:08:32,TR65255,salesman_4147
SO63705,CUST30198,2025-01-14T12:11:03,25,59.17,Failed,"USNV Odonnell
FPO AA 64426",You run million idea least.,2025-01-14T07:57:44,Gw13885,salesman_3581
SO49729,CUST26577,2025-01-01T09:32:36,35,48.26,Pending,"8889 Robert Street Suite 235
South Robertstad, MO 62937",Necessary bring either structure increase effect.,2025-01-08T20:33:54,Tw47874,salesman_6799
SO36637,CUST02938,2025-01-14T08:14:14,2,86.77,Paid,"67549 Nguyen Views
South Jennifer, AZ 45741",Know wife next data former class shake.,2025-01-07T08:14:38,Fg28880,salesman_4050
SO95204,CUST89233,2025-01-05T14:50:40,76,414.44,Failed,"40071 Candace Brooks
Lake Wesley, WI 27508",Old heart your value become between.,2025-01-07T00:02:34,jy28361,salesman_0505
SO49239,CUST37393,2025-01-12T16:54:49,71,86.74,Failed,"901 Christopher Extensions Apt. 889
Freemanmouth, MO 45368",Focus partner woman leave trial month catch.,2025-01-04T18:32:07,Fo28280,salesman_3581
SO67001,CUST19244,2025-01-15T19:22:13,64,840.81,Pending,"68107 Sims Lake Apt. 770
West Steveside, GU 45350",Make worker something worry story road.,2025-01-03T16:53:08,Db37233,salesman_4648
SO33236,CUST41534,2025-01-11T00:12:10,92,859.45,Pending,"0330 Oconnell Street Apt. 402
East Matthew, PW 66786",Phone play short live Republican however.,2025-01-17T10:44:21,Fg28880,salesman_4233
SO80107,CUST92677,2025-01-09T20:45:28,2,117.34,Pending,"9487 Steven Shores Apt. 483
Monteshaven, VI 53368",Try difficult mean however move.,2025-01-08T21:38:51,OY50655,salesman_7557
SO92772,CUST71239,2025-01-01T00:36:47,70,627.89,Pending,"329 Emily Ford Suite 703
Watersstad, CT 09790",Crime claim front establish.,2025-01-01T14:48:23,Wu54111,salesman_4356
SO77298,CUST30667,2025-01-03T18:17:57,3,525.94,Paid,"2423 Velasquez Tunnel
Bensonton, MO 51145",Should world tree property.,2025-01-08T18:39:21,qY58108,salesman_6841
SO36914,CUST84510,2025-01-03T15:50:04,92,168.77,Pending,"183 Jennifer Shore Apt. 174
New Justin, MO 19195",Contain personal total audience many.,2025-01-08T08:18:27,ZW00207,salesman_0622
SO60522,CUST42859,2025-01-13T11:11:51,11,766.01,Paid,"86869 Walsh Vista Suite 798
Williamstown, LA 59927",American key see skin maintain.,2025-01-01T18:14:48,fz13340,salesman_0505
SO95414,CUST77738,2025-01-10T20:55:14,12,32.83,Paid,"781 Walton Brook
South Davidtown, AS 22987",Phone sing energy compare gun.,2025-01-09T10:58:10,Jo85097,salesman_6841
SO61074,CUST08331,2025-01-11T16:16:52,24,703.88,Paid,"74923 Michael Burg Suite 614
Stevenhaven, DE 70145",Enter administration those yourself security community husband.,2025-01-03T07:37:44,ZQ20805,salesman_9662
SO02253,CUST84299,2025-01-07T08:28:38,41,200.58,Pending,"PSC 8710, Box 1787
APO AA 97129",Event go plant store very next.,2025-01-07T01:22:34,qG80899,salesman_0505
SO28919,CUST20969,2025-01-08T06:18:26,61,114.76,Pending,"30158 Richard Cove
Lindsayhaven, AZ 60118",Thing likely me picture.,2025-01-07T03:59:42,zw76292,salesman_2203
SO25853,CUST60579,2025-01-11T10:56:39,62,573.38,Paid,"544 Randy Burgs Apt. 341
North Amy, SD 15807",Record hundred or blue.,2025-01-08T04:30:51,ID23520,salesman_5067
SO95804,CUST55406,2025-01-16T01:19:39,45,176.79,Paid,"USS Willis
FPO AE 19801",Approach above collection close.,2025-01-07T03:38:18,aR92865,salesman_0467
SO75122,CUST92510,2025-01-08T03:19:46,20,496.98,Pending,"3789 Kimberly Points Apt. 145
South Patrickview, TX 43379",Former mission factor measure.,2025-01-14T07:34:16,Ly16891,salesman_9720
SO06462,CUST16763,2025-01-12T08:05:47,86,208.02,Pending,"32838 Campbell Views Suite 480
Williemouth, HI 92597",Also thus because tend.,2025-01-04T11:24:51,eg76118,salesman_8832
SO61426,CUST70819,2025-01-14T06:07:42,52,509.86,Failed,"4222 Amy Summit
South Susanport, MP 02787",Physical professional sign outside whom total bit.,2025-01-02T18:47:20,Cc49063,salesman_8832
SO54977,CUST51913,2025-01-07T00:31:15,74,42.61,Pending,"361 Valerie Crossing
Lake Noah, DE 84011",Run girl become hospital sea.,2025-01-10T03:01:41,Cq51717,salesman_7747
SO55198,CUST14693,2025-01-08T01:13:23,87,306.46,Paid,"3351 Jerry Prairie
Marshallberg, MD 65306",Strategy poor we opportunity education across office.,2025-01-06T00:02:12,dC13333,salesman_0505
SO63515,CUST37184,2025-01-08T19:04:44,30,484.24,Failed,"53853 David Radial Suite 322
West John, SD 40070",Detail expert become professional difference time pressure.,2025-01-12T06:35:24,EC03788,salesman_0505
SO92330,CUST90722,2025-01-02T18:11:50,76,873.89,Pending,"32743 Patricia Turnpike
South Michealborough, SC 39109",Read among step base laugh.,2025-01-17T11:17:25,Fo28280,salesman_9945
SO42708,CUST83514,2025-01-07T18:10:53,69,860.76,Failed,"95657 Myers Isle Apt. 832
South Lindsay, KY 36737",North huge often.,2025-01-03T03:07:49,jg16767,salesman_4147
SO21400,CUST12026,2025-01-07T13:23:22,17,564.23,Pending,"553 Lori Park Apt. 991
Lake Timothystad, PR 06609",Dog hotel security pretty decide subject improve.,2025-01-14T01:14:02,Pl20131,salesman_0476
SO99680,CUST03052,2025-01-10T08:08:07,25,824.82,Pending,"44916 Murphy Corners Apt. 651
West Jennifer, DE 23295",Majority purpose treatment firm treat pretty.,2025-01-05T16:37:53,aM30388,salesman_9767
SO74920,CUST02111,2025-01-10T01:52:51,27,114.62,Pending,"404 Davis Causeway
Jonesbury, ME 07654",Better alone trip away happen on.,2025-01-01T10:39:56,qY58108,salesman_0421
SO74522,CUST31942,2025-01-10T02:39:36,48,647.67,Pending,"067 Flores Islands
Jerryburgh, CA 11726",Coach case act.,2025-01-02T23:52:28,nX77116,salesman_4050
SO44096,CUST52027,2025-01-14T03:19:35,54,936.76,Pending,"86617 Nancy Wells Suite 685
South Connie, HI 74599",Sound speak agency despite above education drive.,2025-01-03T01:08:56,jy95444,salesman_7747
SO64301,CUST57744,2025-01-14T00:53:29,77,91.01,Pending,"4126 Courtney Station
Lake Joshuamouth, WI 44792",Strong movement position voice sound fly hotel.,2025-01-08T06:56:55,Kt24904,salesman_1433
SO44128,CUST39265,2025-01-16T21:16:54,89,365.97,Failed,"1345 Foster Expressway Apt. 918
Lake Elizabethview, ID 55010",Affect smile they fine important.,2025-01-10T18:17:33,zK86092,salesman_0604
SO40241,CUST22092,2025-01-01T23:16:37,54,304.59,Pending,"13702 Rodriguez Squares Suite 577
Richardland, NH 10367",Or letter treat.,2025-01-14T19:47:25,kk46550,salesman_4555
SO20544,CUST30732,2025-01-07T17:07:23,76,31.92,Paid,"737 Marcus Spring Apt. 230
Adamsberg, WI 58726",Big attention always whole generation prove.,2025-01-14T18:19:41,zA60775,salesman_2700
SO69870,CUST34665,2025-01-11T06:55:44,67,304.65,Paid,"Unit 4225 Box 1372
DPO AP 89258",Kind itself these far member visit.,2025-01-07T01:12:08,vt84755,salesman_4555
SO50381,CUST65633,2025-01-08T17:27:09,11,155.12,Paid,"PSC 5375, Box 2877
APO AE 25169",Inside people strategy best read.,2025-01-12T04:53:21,qJ85438,salesman_3678
SO91421,CUST43908,2025-01-14T22:55:38,67,522.05,Failed,"5217 Shaffer Square Suite 171
Davishaven, IL 66519",By herself development deal series.,2025-01-16T23:00:42,fz13340,salesman_6841
